,Unnamed: 0,access_code,access_days_time,access_detail_code,cards_accepted,date_last_confirmed,expected_date,fuel_type_code,groups_with_access_code,id,open_date,owner_type_code,status_code,restricted_access,station_name,station_phone,updated_at,facility_type,geocode_status,latitude,longitude,city,intersection_directions,plus4,state,street_address,zip,country,bd_blends,cng_dispenser_num,cng_fill_type_code,cng_psi,cng_renewable_source,cng_total_compression,cng_total_storage,cng_vehicle_class,cng_has_rng,e85_blender_pump,e85_other_ethanol_blends,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network,ev_network_web,ev_other_evse,ev_pricing,ev_renewable_source,hy_is_retail,hy_pressures,hy_standards,hy_status_link,lng_renewable_source,lng_vehicle_class,lng_has_rng,lpg_primary,lpg_nozzle_types,ng_fill_type_code,ng_psi,ng_vehicle_class,rd_blends,rd_blends_fr,rd_blended_with_biodiesel,rd_max_biodiesel_level,nps_unit_name,access_days_time_fr,intersection_directions_fr,bd_blends_fr,groups_with_access_code_fr,ev_pricing_fr,ev_network_ids,federal_agency
3662,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,158802.0,2020-06-12,,E,,PARK'N'RIDE JANSS P&R #01,888-758-4389,2023-05-01T00:24:28Z,,GPS,34.199516,-118.85433,Thousand Oaks,,,CA,1372 E. Janss Rd x street 23 Freeway,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1970921'], 'posts': ['2331601', '2331611']}",
3663,9,public,24 hours daily,,,2023-05-01,,ELEC,Public,158803.0,2020-06-12,,E,,PUBLIC STATIONS CAP 3 #01,888-758-4389,2023-05-01T00:24:28Z,,GPS,34.1747,-118.84969,Thousand Oaks,,,CA,2100 E. Thousand Oaks Blvd Parking Garage,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1970691'], 'posts': ['2331351', '2331361']}",
3664,10,public,24 hours daily,,,2023-05-01,,ELEC,Public,159190.0,2020-06-12,,E,,JLRTO STATION 01,888-758-4389,2023-05-01T00:22:47Z,,GPS,34.163795,-118.832855,Thousand Oaks,,,CA,3595 Auto Mall Dr,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1855871'], 'posts': ['2182541', '2182551']}",
3665,11,public,24 hours daily,,,2023-05-01,,ELEC,Public,159568.0,2020-06-12,,E,,HONDA 1000OAKS PUBLIC ACCESS,888-758-4389,2023-05-01T00:16:17Z,,GPS,34.159969,-118.826144,Westlake Village,,,CA,3925 Auto Mall Dr,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL413241'], 'posts': ['558561', '558571']}",
3666,12,public,24 hours daily,,,2023-05-01,,ELEC,Public,176134.0,2021-01-27,,E,,PUBLIC STATIONS CAP 3 #02,888-758-4389,2023-05-01T00:24:28Z,,GPS,34.174681,-118.849644,Thousand Oaks,,,CA,2100 E. Thousand Oaks Blvd Parking Garage,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1970681'], 'posts': ['2331331', '2331341']}",
3667,13,public,24 hours daily,,,2023-05-01,,ELEC,Public,201603.0,2021-11-25,,E,,MERCEDES - EQ CT4021,888-758-4389,2023-05-01T00:38:20Z,,GPS,34.160778,-118.82674,Thousand Oaks,,,CA,3905 Auto Mall Dr,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL11667361'], 'posts': ['20124641', '20124651']}",
3668,14,public,Dealership business hours; customer use only,,,2023-01-10,2023-06-01,ELEC,TEMPORARILY UNAVAILABLE (Public),240900.0,2019-12-12,P,T,True,Silver Star Chevrolet,,2023-02-14T15:54:11Z,CAR_DEALER,GPS,34.17522959014897,-118.8439208075486,Thousand Oaks,,,CA,3440 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772COMBO'],1.0,,,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,,
3669,15,public,24 hours daily,,,2023-05-01,,ELEC,Public,250634.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV9,888-758-4389,2023-05-01T00:21:08Z,,GPS,34.158213,-118.798732,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696381'], 'posts': ['1989161']}",
3670,16,public,24 hours daily,,,2023-05-01,,ELEC,Public,250635.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV7,888-758-4389,2023-05-01T00:21:08Z,,GPS,34.158202,-118.798907,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696401'], 'posts': ['1989191', '1989201']}",
3671,17,public,24 hours daily,,,2023-05-01,,ELEC,Public,250636.0,2023-01-12,,E,,WESTLAKEVILLAGE PARK EV 1,888-758-4389,2023-05-01T00:21:08Z,,GPS,34.158234,-118.798748,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696451'], 'posts': ['1989251']}",
3672,18,public,24 hours daily,,,2023-05-01,,ELEC,Public,250637.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV 4,888-758-4389,2023-05-01T00:21:08Z,,GPS,34.158203,-118.798859,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696511'], 'posts': ['1989311', '1989321']}",
3673,19,public,24 hours daily,,,2023-05-01,,ELEC,Public,250638.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV 3,888-758-4389,2023-05-01T00:21:08Z,,GPS,34.158201,-118.799208,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696561'], 'posts': ['1989351', '1989361']}",
3674,20,public,24 hours daily,,,2023-05-01,,ELEC,Public,250639.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV 2,888-758-4389,2023-05-01T00:21:08Z,,GPS,34.158201,-118.799078,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696571'], 'posts': ['1989371', '1989381']}",
3675,21,public,24 hours daily,,,2023-05-01,,ELEC,Public,250640.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV 5,888-758-4389,2023-05-01T00:21:09Z,,GPS,34.158208,-118.7994,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696581'], 'posts': ['1989391', '1989401']}",
3676,22,public,24 hours daily,,,2023-05-01,,ELEC,Public,250641.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV 6,888-758-4389,2023-05-01T00:21:09Z,,GPS,34.158215,-118.800089,Westlake Village,,,CA,31107 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696591'], 'posts': ['1989411', '1989421']}",
3677,23,public,24 hours daily,,,2023-05-01,,ELEC,Public,250642.0,2023-01-12,,E,,WESTLAKEVILLAGE WLV - PARK EV 8,888-758-4389,2023-05-01T00:21:09Z,,GPS,34.158199,-118.799232,Westlake Village,,,CA,31105 Thousand Oaks Blvd,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL1696601'], 'posts': ['1989431', '1989441']}",
3678,24,public,,,,2023-05-01,,ELEC,Public,254012.0,2023-02-15,,E,,Varenita Westlake,866-816-7584,2023-05-01T01:43:21Z,,GPS,34.169905,-118.833212,Westlake Village,,,CA,95 Duesenberg Drive,91362.0,US,,,,,,,,,,,,['J1772'],,,2.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2d571129-f3cb-4e6d-8b50-7d22ec076260'], 'posts': ['639b4e59ae4a3c1a97e3875a', '639b4e928ed50579d47a8bfb']}",
3679,0,public,24 hours daily,,,2023-01-10,,ELEC,Public,51951.0,2018-08-20,P,E,False,Marymount College at San Pedro,310-377-5501,2023-02-14T15:54:11Z,COLLEGE_CAMPUS,200-8,33.777672,-118.302516,Los Angeles,Located at the dorms,,CA,15401 USS New Jersey,90732.0,US,,,,,,,,,,,,['J1772'],,,2.0,Non-Networked,,,,,,,,,,,,,,,,,,,,,,,,,Public,,,
3680,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,143933.0,2019-08-21,,E,,Harbor PD,855-900-7584,2023-05-01T00:52:12Z,,200-8,33.757743,-118.289187,San Pedro,,,CA,2175 John S Gibson Dr,90732.0,US,,,,,,,,,,,,['J1772'],,,3.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['854'], 'posts': ['182029', '182053', '182389']}",
3681,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,144054.0,2019-08-24,,E,,637 W 6TH ST,855-900-7584,2023-05-01T00:50:56Z,,GPS,33.73872,-118.290936,Los Angeles,,,CA,637 W 6TH ST,90732.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1800'], 'posts': ['12277A']}",
3682,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,144119.0,2019-08-28,,E,,1179 S WEYMOUTH AVE,855-900-7584,2023-05-01T00:50:56Z,,GPS,33.733574,-118.309429,Los Angeles,,,CA,1179 S WEYMOUTH AVE,90732.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1803'], 'posts': ['12280A']}",
3683,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,152979.0,2020-01-23,,E,,1557 W 19th St,888-356-8911,2023-05-01T01:19:53Z,,GPS,33.727015,-118.310288,Los Angeles,,,CA,1557 W 19th St,90732.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10214']},
3684,5,public,24 hours daily,,,2023-05-01,,ELEC,Public,167756.0,2020-10-24,,E,,1000 N Western Ave,855-900-7584,2023-05-01T00:52:09Z,,GPS,33.752682,-118.308777,San Pedro,,,CA,1000 N Western Ave,90732.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['775'], 'posts': ['12595']}",
3685,6,public,24 hours daily,,,2023-04-30,,ELEC,Public,228369.0,2020-10-24,,E,,Ralph's,877-455-3833,2023-04-30T23:56:18Z,,GPS,33.752822,-118.308251,San Pedro,,,CA,1000 N Western Ave,90732.0,US,,,,,,,,,,,,"['CHADEMO', 'J1772', 'J1772COMBO']",2.0,,1.0,eVgo Network,https://www.evgo.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['467'], 'posts': ['211', '331', '6163']}",
3686,0,private,Employee and state vehicle use only; Also accepts PayPal,CREDIT_CARD_ALWAYS,A D M V,2022-01-10,,ELEC,Private - Credit card at all times,71904.0,2018-10-19,SG,E,,Caltrans - Bandini Maintenance Station,,2022-02-10T19:42:29Z,STATE_GOV,GPS,33.9811615,-118.1319804,Commerce,,,CA,7301 E Slauson,90040.0,US,,,,,,,,,,,,['J1772'],,,10.0,EV Connect,http://evconnect.com/,,,,,,,,,,,,,,,,,,,,,,,,Privé - Carte de crédit en tout temps,,,
3687,1,public,24 hours daily,,,2023-05-01,,ELEC,Public,159350.0,2020-06-12,,E,,BW COMMERCE BEST WESTERN,888-758-4389,2023-05-01T00:18:20Z,,GPS,33.974724,-118.126024,Commerce,,,CA,7272 Gage Ave,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL632651'], 'posts': ['22654851', '22654861']}",
3688,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,167877.0,2020-10-28,,E,,6055 WASHINGTON 6055 - #7,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997738,-118.148064,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477861'], 'posts': ['9093411', '9093421']}",
3689,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,181610.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #9,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997781,-118.14804,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477851'], 'posts': ['9093391', '9093401']}",
3690,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,181611.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #5,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997691,-118.148082,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477841'], 'posts': ['22249051', '22249061']}",
3691,5,public,24 hours daily,,,2023-05-01,,ELEC,Public,181612.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #4,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997671,-118.148094,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477831'], 'posts': ['9093351', '9093361']}",
3692,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,181613.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #2,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997631,-118.148114,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477821'], 'posts': ['9093331', '9093341']}",
3693,7,public,24 hours daily,,,2023-05-01,,ELEC,Public,181614.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #1,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997346,-118.147776,Commerce,,,CA,6055 E Washington Blvd,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477811'], 'posts': ['9093311', '9093321']}",
3694,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,181615.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #3,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997643,-118.148109,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477801'], 'posts': ['9093291', '9093301']}",
3695,9,public,24 hours daily,,,2023-05-01,,ELEC,Public,181616.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #11,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997828,-118.14802,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477891'], 'posts': ['9093451', '9093461']}",
3696,10,public,24 hours daily,,,2023-05-01,,ELEC,Public,181617.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #10,888-758-4389,2023-05-01T00:31:03Z,,GPS,33.997803,-118.148031,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477771'], 'posts': ['9093231', '9093241']}",
3697,11,public,24 hours daily,,,2023-05-01,,ELEC,Public,181618.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #6,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.99771,-118.148075,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477791'], 'posts': ['21912221', '21912231']}",
3698,12,public,24 hours daily,,,2023-05-01,,ELEC,Public,181619.0,2021-01-27,,E,,6055 WASHINGTON 6055 - #8,888-758-4389,2023-05-01T00:31:04Z,,GPS,33.997757,-118.14805,Commerce,,,CA,6055 E. Washington Blvd.,90040.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL5477781'], 'posts': ['9093251', '9093261']}",
3699,13,public,24 hours daily; for Tesla use only,,A D Debit M V,2022-10-03,,ELEC,Public,194071.0,2021-07-14,P,E,,Citadel Outlets - Tesla Supercharger,877-798-3752,2022-12-01T17:40:26Z,SHOPPING_MALL,GPS,34.007148,-118.149783,Commerce,,,CA,100 Citadel Drive,90040.0,US,,,,,,,,,,,,['TESLA'],20.0,,,Tesla,https://www.tesla.com/supercharger,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,,,,,,,,,,,,,Public,,{'station': ['6408']},
3700,14,public,24 hours daily,CREDIT_CARD_ALWAYS,A D Debit M V,2023-04-06,,ELEC,Public - Credit card at all times,257664.0,2023-03-30,P,E,False,The Commerce Casino - Tesla Supercharger,877-798-3752,2023-04-06T17:17:01Z,OTHER_ENTERTAINMENT,GPS,33.998539,-118.146359,Commerce,,,CA,6131 Telegraph Rd,90040.0,US,,,,,,,,,,,,['TESLA'],40.0,,,Tesla,https://www.tesla.com/supercharger,,,,,,,,,,,,,,,,,,,,,,,,Public - Carte de crédit en tout temps,,,
3701,0,public,24 hours daily,,,2023-05-01,2022-09-09,ELEC,TEMPORARILY UNAVAILABLE (Public),99213.0,2018-06-14,,T,,6514 Lankershim,855-900-7584,2023-05-01T00:52:09Z,,GPS,34.18884,-118.387653,North Hollywood,,,CA,6514 Lankershim Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['748'], 'posts': ['12543A']}",
3702,1,public,,,,2023-04-30,,ELEC,Public,100011.0,2018-07-31,,E,,Milan Capital Management,888-998-2546,2023-04-30T23:59:11Z,,GPS,34.187004,-118.395935,North Hollywood,,,CA,6415 Agnes Ave.,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,Blink Network,http://www.blinkcharging.com/,,Free,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['465ba1dd-d734-8158-93cc-330000394586'], 'posts': ['465ba1dd-d734-8158-93cc-330000477273']}",
3703,2,public,24 hours daily,,,2023-05-01,,ELEC,Public,145596.0,2019-09-27,,E,,6744 N LANKERSHIM BLVD,855-900-7584,2023-05-01T00:50:55Z,,GPS,34.192939,-118.387654,Los Angeles,,,CA,6744 N LANKERSHIM BLVD,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['1774'], 'posts': ['12301A']}",
3704,3,public,24 hours daily,,,2023-05-01,,ELEC,Public,152983.0,2020-01-23,,E,,12518 W Oxnard St,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.17932161,-118.4056543,Los Angeles,,,CA,12518 W Oxnard St,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10266']},
3705,4,public,24 hours daily,,,2023-05-01,,ELEC,Public,158604.0,2020-06-10,,E,,11573 Erwin St,855-900-7584,2023-05-01T00:51:12Z,,GPS,34.182971,-118.384961,North Hollywood,,,CA,11573 Erwin St,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['2517'], 'posts': ['12517A']}",
3706,5,public,Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm,,,2023-05-01,,ELEC,Public,168290.0,2020-11-02,,E,False,Cinemark Century 8 North Hollywood,888-264-2208,2023-05-01T01:46:10Z,,GPS,34.18738,-118.4127695,North Hollywood,,,CA,12827 Victory Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,2.0,Volta,https://voltacharging.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['de03a17c-8246-4f2a-a811-4017dc042cdc'], 'posts': ['8f86126a-088f-4f85-a444-c7d4942300fa', 'ccece376-b1ba-4bbe-9649-da9909eb6998']}",
3707,6,public,24 hours daily,,,2023-05-01,,ELEC,Public,185447.0,2021-03-01,,E,,Vineland Avenue,888-356-8911,2023-05-01T01:19:53Z,,GPS,34.18587557,-118.370441,North Hollywood,,,CA,Vineland Avenue,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,FLO,https://flo.ca/,,,,,,,,,,,,,,,,,,,,,,,,Public,,{'posts': ['AUI-10353']},
3708,7,public,24 hours daily,,,2023-05-01,2023-03-30,ELEC,TEMPORARILY UNAVAILABLE (Public),189416.0,2021-05-11,,T,,NOHO WEST L15C,888-758-4389,2023-05-01T00:27:07Z,,GPS,34.18111,-118.395164,Los Angeles,,,CA,6150 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL2120051'], 'posts': ['2529891', '2529901']}",
3709,8,public,24 hours daily,,,2023-05-01,,ELEC,Public,189417.0,2021-05-11,,E,,NOHO WEST L15A,888-758-4389,2023-05-01T00:27:08Z,,GPS,34.180533,-118.39503,Los Angeles,,,CA,6030 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2120161'], 'posts': ['22247471', '22247481']}",
3710,9,public,24 hours daily,,,2023-05-01,2023-03-30,ELEC,TEMPORARILY UNAVAILABLE (Public),189418.0,2021-05-11,,T,,NOHO WEST L1E,888-758-4389,2023-05-01T00:27:20Z,,GPS,34.181038,-118.39528,Los Angeles,,,CA,6030 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL2130061'], 'posts': ['2542561']}",
3711,10,public,24 hours daily,,,2023-05-01,2023-03-30,ELEC,TEMPORARILY UNAVAILABLE (Public),189419.0,2021-05-11,,T,,NOHO WEST L1C,888-758-4389,2023-05-01T00:27:20Z,,GPS,34.181187,-118.39535,Los Angeles,,,CA,6150 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,1.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL2130071'], 'posts': ['2542571']}",
3712,11,public,24 hours daily,,,2023-05-01,2023-03-30,ELEC,TEMPORARILY UNAVAILABLE (Public),189420.0,2021-05-11,,T,,NOHO WEST L1D,888-758-4389,2023-05-01T00:27:20Z,,GPS,34.181126,-118.39528,Los Angeles,,,CA,6150 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,TEMPORAIREMENT SUSPENDU (Public),,"{'station': ['USCPIL2130101'], 'posts': ['2542601', '2542611']}",
3713,12,public,24 hours daily,,,2023-05-01,,ELEC,Public,189421.0,2021-05-11,,E,,NOHO WEST A2,888-758-4389,2023-05-01T00:27:23Z,,GPS,34.182608,-118.395519,Los Angeles,,,CA,6180 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2132231'], 'posts': ['16981721', '16981731']}",
3714,13,public,24 hours daily,,,2023-05-01,,ELEC,Public,189422.0,2021-05-11,,E,,NOHO WEST A1,888-758-4389,2023-05-01T00:27:24Z,,GPS,34.182381,-118.395661,Los Angeles,,,CA,6180 Laurel Canyon Blvd,91606.0,US,,,,,,,,,,,,['J1772'],,,2.0,ChargePoint Network,http://www.chargepoint.com/,,,,,,,,,,,,,,,,,,,,,,,,Public,,"{'station': ['USCPIL2133801'], 'posts': ['2547591', '2547601']}",
